thread_id,elapsed_time_micros,local_queue_depth,local_schedule_count,mean_poll_time_micros,noop_count,overflow_count,park_count,park_unpark_count,poll_count,steal_count,steal_operations,total_busy_duration_micros
5,19667137,0,245688,29,1860,152,8127,16253,250552,267031,31929,9434297
6,19667137,0,248532,46,1692,137,7732,15463,249913,267269,31559,9306830
7,19667137,0,252611,41,1873,166,8317,16633,248065,273254,32291,9631507
8,19667137,0,239066,147,1687,142,7819,15637,247673,269779,32258,9399964
9,19667137,241,243828,29,1627,124,7692,15384,248654,268295,31857,9467067
10,19667137,9,251466,46,1582,142,7688,15376,251706,271652,32318,9397105
11,19667137,7,240966,32,1508,141,7529,15058,246777,261441,31430,9347502
0,19871013,1,255431,30,1665,140,7797,15594,255070,273273,32481,9596642
1,19871013,0,256186,50,1663,160,7965,15929,253607,272221,32559,9566217
2,19871013,0,264582,109,1884,151,8056,16111,257322,269730,32258,9658554
3,19871013,0,256567,50,1494,128,7607,15213,255629,270529,32072,9602156
4,19871013,1,263453,28,1715,176,8093,16186,254445,271737,32173,9650778
5,19871013,0,249161,29,1873,153,8211,16421,253082,269646,32229,9533933
6,19871013,10,251411,28,1703,137,7782,15564,252355,270320,31857,9402499
7,19871013,3,255396,141,1880,169,8360,16720,250606,276287,32616,9738457
8,19871013,0,240980,28,1695,142,7882,15764,249797,271878,32512,9475745
9,19871013,0,246151,28,1634,127,7753,15505,251444,271803,32235,9567245
10,19871013,1,255357,208,1593,143,7776,15552,255114,275091,32678,9509749
11,19871013,0,244303,50,1526,142,7640,15279,250353,265534,31903,9469450
0,20072308,0,258771,40,1675,145,7858,15715,257576,276146,32762,9744490
1,20072308,0,259031,33,1674,162,8038,16076,256497,274733,32880,9699453
2,20072308,0,267722,29,1899,154,8132,16264,260438,272643,32562,9777736
3,20072308,1,259723,20,1506,130,7680,15360,258674,272877,32353,9716616
4,20072308,0,266003,23,1727,177,8164,16327,257581,274625,32454,9777561
5,20072308,2,251643,39,1882,156,8276,16552,255773,272115,32465,9646409
6,20072308,0,254966,26,1713,143,7849,15698,254851,272481,32138,9527737
7,20072308,8,257820,23,1901,169,8458,16916,253317,279350,32925,9887443
8,20072308,0,243349,22,1706,147,7946,15891,252513,274695,32855,9580526
9,20072308,11,249526,27,1666,128,7863,15726,254972,275091,32581,9697142
10,20072308,0,258198,45,1607,145,7846,15691,257627,277413,32975,9613817
11,20072308,0,245844,35,1533,142,7687,15373,252544,267816,32155,9568155
0,20280175,0,260515,28,1693,145,7918,15835,259539,278095,32996,9813851
1,20280175,0,262124,50,1677,163,8106,16211,259799,278553,33232,9834388
2,20280175,0,270092,29,1907,155,8185,16369,262329,274781,32824,9873403
3,20280175,0,262840,28,1589,132,7831,15661,262379,276757,32788,9845415
4,20280175,0,268064,29,1735,177,8213,16425,259906,277131,32772,9873424
5,20280175,0,253905,76,1892,156,8337,16673,258540,275507,32863,9766781
6,20280175,0,259100,48,1729,146,7939,15877,258231,275618,32503,9645532
7,20280175,0,260765,28,1935,170,8562,17123,256431,282443,33284,10001480
8,20280175,0,247708,51,1717,150,8026,16051,256225,278249,33269,9705686
9,20280175,0,252748,32,1673,132,7932,15863,257849,278083,32904,9805560
10,20280175,0,261159,29,1622,145,7923,15845,260557,280699,33319,9736444
11,20280175,0,249064,28,1542,143,7772,15543,256172,271542,32670,9707410
0,20485259,3,263244,23,1702,146,7976,15952,262509,281478,33367,9909503
1,20485259,8,263974,28,1688,163,8180,16360,262591,282085,33636,9937752
2,20485259,18,273327,69,1950,155,8307,16614,265224,278192,33214,9985468
3,20485259,0,266932,25,1602,132,7903,15805,265597,279845,33169,9952816
4,20485259,5,271577,47,1814,180,8386,16772,262732,280946,33213,9986938
5,20485259,5,257105,22,1906,158,8438,16876,261682,279067,33297,9890069
6,20485259,12,262215,26,1761,147,8047,16094,261024,278684,32844,9753399
7,20485259,5,263100,39,1951,172,8642,17284,258817,285060,33638,10089489
8,20485259,12,250252,38,1728,150,8098,16196,259311,281995,33673,9822807
9,20485259,12,255242,43,1683,133,8003,16006,260651,281467,33295,9909041
10,20485259,0,263402,26,1637,148,8006,16011,262939,283509,33689,9823996
11,20485259,0,252061,27,1553,145,7855,15709,258898,274751,33078,9809009
0,20687283,12,265892,27,1775,148,8133,16266,265043,284281,33741,9992494
1,20687283,0,266635,47,1714,163,8309,16618,265863,285881,34141,10063586
2,20687283,1,276253,40,1973,158,8418,16836,267914,281310,33614,10079497
3,20687283,13,269599,41,1628,132,8012,16024,268502,283492,33595,10044317
4,20687283,0,274880,40,1872,182,8554,17108,265290,283854,33598,10094459
5,20687283,5,260723,37,1916,160,8526,17052,264888,282411,33727,9992674
6,20687283,11,265519,29,1801,150,8200,16400,264095,282148,33272,9876253
7,20687283,1,266585,31,1993,173,8811,17622,262084,288875,34167,10217672
8,20687283,0,252119,26,1738,150,8183,16366,261687,284874,34042,9905873
9,20687283,4,257587,72,1698,133,8093,16186,263157,284550,33680,10009640
10,20687283,0,265611,35,1651,148,8090,16180,265642,286851,34093,9911684
11,20687283,14,254719,207,1572,147,7978,15956,261761,278622,33580,9918357
0,20889600,15,268793,24,1778,151,8172,16344,267444,286302,33974,10064228
1,20889600,115,268577,28,1721,165,8361,16722,268014,288212,34405,10171438
2,20889600,1,277675,32,1981,158,8458,16916,269816,283120,33811,10142971
3,20889600,0,272620,48,1642,133,8096,16191,271263,286350,33909,10156199
4,20889600,0,277555,88,1881,182,8612,17223,268380,286824,33906,10213703
5,20889600,8,264825,136,1921,165,8590,17180,268607,285606,34077,10136892
6,20889600,2,268125,49,1814,151,8263,16526,266719,284315,33522,9975411
7,20889600,4,268508,26,1999,174,8859,17718,265025,291619,34465,10320404
8,20889600,7,255363,35,1746,153,8247,16494,264431,287216,34324,9998728
9,20889600,4,261108,48,1705,136,8147,16294,265946,287230,34014,10115265
10,20889600,4,269811,45,1671,149,8173,16346,269527,290124,34473,10045595
11,20889600,140,257747,47,1579,151,8035,16070,264948,281635,33915,10032340
0,21094612,0,272095,25,1784,152,8262,16523,270314,289447,34382,10160737
1,21094612,12,270665,36,1751,165,8471,16941,270723,291756,34837,10269049
2,21094612,0,280926,38,1998,159,8563,17125,273205,287344,34356,10248286
3,21094612,0,275275,29,1677,133,8218,16435,274492,291051,34388,10275165
4,21094612,0,280105,40,1915,182,8732,17463,270878,289918,34296,10306588
5,21094612,0,269107,49,1933,165,8684,17367,272109,289671,34598,10255307
6,21094612,0,271776,24,1838,153,8386,16771,269803,288035,34030,10092759
7,21094612,0,270514,30,2014,175,8952,17903,267793,295095,34921,10429930
8,21094612,0,258143,23,1821,153,8418,16835,267391,290593,34851,10105800
9,21094612,0,263873,48,1719,136,8236,16471,268758,290841,34441,10227377
10,21094612,0,272157,24,1738,151,8315,16629,272004,292887,34860,10145632
11,21094612,0,260780,34,1596,156,8144,16287,267791,285406,34416,10139112
0,21299706,0,274715,22,1800,152,8366,16732,273350,293039,34907,10257312
1,21299706,1,273515,40,1780,165,8616,17232,273627,295123,35372,10378085
2,21299706,0,284062,39,2050,160,8756,17511,276109,290825,34938,10360519
3,21299706,8,277391,28,1735,134,8373,16746,276803,294405,34787,10379687
4,21299706,3,283651,25,1932,185,8847,17694,274532,294025,34871,10419089
5,21299706,1,272629,26,1993,166,8885,17770,275063,293332,35089,10364355
6,21299706,0,273411,24,1928,153,8568,17136,271772,290952,34388,10174364
7,21299706,17,273756,49,2024,177,9056,18112,270625,298339,35430,10524340
8,21299706,21,260781,39,1858,155,8561,17122,269980,293453,35279,10201131
9,21299706,8,267659,27,1744,141,8367,16734,271284,293923,34885,10326362
10,21299706,0,274837,35,1761,151,8469,16938,275265,296947,35432,10257810
11,21299706,1,263372,25,1607,157,8236,16472,270848,288873,34883,10237610
0,21500555,0,277648,26,1816,155,8479,16957,276256,296549,35413,10365505
1,21500555,20,277334,46,1816,166,8777,17553,276635,298569,35885,10490534
2,21500555,0,286009,26,2074,162,8903,17805,278421,293957,35407,10470529
3,21500555,0,279123,25,1745,134,8476,16951,279517,298072,35303,10474047
4,21500555,0,285422,43,1953,185,8967,17933,277269,297600,35415,10519778
5,21500555,0,275166,46,2002,167,8972,17943,277695,296781,35503,10460115
6,21500555,0,276907,27,1940,157,8675,17349,275009,294892,34950,10278957
7,21500555,0,276548,44,2080,180,9204,18407,273668,302155,35973,10624419
8,21500555,0,263433,27,1926,155,8725,17450,272947,297226,35825,10299400
9,21500555,0,271861,25,1778,144,8508,17015,274338,297195,35372,10434057
10,21500555,0,278058,27,1773,152,8566,17131,277896,300129,35923,10363566
11,21500555,0,265888,51,1622,158,8330,16659,273570,291975,35312,10335368
0,21705774,0,279797,59,1859,156,8601,17201,278879,299779,35813,10466031
1,21705774,1,282110,44,1830,172,8879,17758,279807,302024,36350,10595856
2,21705774,0,288730,25,2084,162,8981,17961,281243,297578,35827,10587072
3,21705774,0,281581,36,1761,134,8550,17100,281895,300845,35623,10556920
4,21705774,0,288843,49,1965,186,9056,18111,280594,301348,35886,10632129
5,21705774,0,278626,25,2014,169,9049,18097,280448,299786,35868,10570271
6,21705774,1,280150,33,1976,160,8801,17602,277770,298075,35355,10404666
7,21705774,3,279085,48,2098,180,9285,18570,276187,305039,36344,10733746
8,21705774,0,267579,236,1943,158,8832,17663,276556,301121,36326,10432572
9,21705774,0,274655,27,1819,144,8633,17265,277548,300547,35786,10545303
10,21705774,0,279961,25,1786,152,8664,17327,281151,303985,36393,10494183
11,21705774,0,267223,26,1655,158,8412,16823,276043,294661,35613,10420877
0,21910857,0,282786,29,1883,156,8731,17461,282020,304295,36389,10581833
1,21910857,12,285046,24,1848,173,9012,18024,282589,305826,36808,10707142
2,21910857,19,292463,47,2112,162,9120,18240,284290,301209,36326,10692026
3,21910857,0,285657,26,1786,134,8696,17391,285275,304661,36200,10672058
4,21910857,0,291030,25,1983,187,9158,18315,283389,304702,36331,10719251
5,21910857,0,282379,46,2031,169,9150,18299,283285,303068,36282,10664398
6,21910857,0,282776,27,1999,161,8906,17811,280668,301969,35776,10507347
7,21910857,3,281696,26,2111,180,9380,18760,279259,308765,36855,10825887
8,21910857,5,270961,49,1964,159,8972,17944,279416,304596,36844,10560214
9,21910857,10,277388,23,1835,144,8759,17518,280398,304145,36300,10645452
10,21910857,0,281394,49,1816,152,8761,17521,282969,306229,36703,10550696
11,21910857,12,269563,38,1668,160,8493,16986,279159,298920,36123,10508039
0,22115939,0,286335,51,1909,157,8846,17691,285044,307745,36828,10701331
1,22115939,0,286860,47,1862,175,9103,18205,284875,308901,37183,10814407
2,22115939,0,295003,24,2139,162,9243,18485,287103,304846,36797,10799109
3,22115939,3,288880,94,1811,134,8810,17620,288272,308292,36657,10788947
4,22115939,0,293987,109,1999,187,9269,18537,286426,308203,36823,10825679
5,22115939,0,284957,24,2047,171,9245,18489,286188,306378,36674,10753829
6,22115939,0,284530,24,2009,161,8995,17990,283180,305548,36174,10600395
7,22115939,0,285594,24,2125,182,9495,18989,282637,312422,37346,10938527
8,22115939,0,274200,24,1986,160,9109,18217,282352,308261,37313,10669842
9,22115939,0,279516,25,1852,144,8844,17687,282967,307289,36680,10746089
10,22115939,0,285073,38,1867,155,8901,17801,286096,310105,37168,10658123
11,22115939,0,273047,45,1687,161,8634,17267,282637,303179,36673,10615629
0,22321029,0,288638,48,1915,159,8899,17797,287921,310586,37156,10804443
1,22321029,0,288537,48,1872,175,9168,18335,287517,312097,37534,10921495
2,22321029,0,297757,31,2150,162,9327,18653,290246,308336,37199,10932139
3,22321029,0,293412,49,1827,136,8904,17808,291845,311618,37060,10907862
4,22321029,0,296096,243,2005,188,9336,18671,289059,311088,37192,10929774
5,22321029,0,288433,25,2099,174,9371,18742,289702,309890,37105,10875459
6,22321029,2,287052,40,2017,164,9068,18136,285751,308692,36505,10702408
7,22321029,0,287871,109,2143,183,9569,19138,284749,314783,37593,11038108
8,22321029,12,277128,25,2001,161,9202,18403,285666,312264,37778,10795876
9,22321029,0,281772,38,1863,145,8919,17837,285457,310280,37042,10844077
10,22321029,0,289146,26,1885,159,9010,18019,289311,313904,37586,10778655
11,22321029,0,276930,27,1698,164,8725,17449,285321,305819,36995,10718132
0,22524474,0,291300,208,1929,159,9001,18001,290805,313961,37536,10909978
1,22524474,2,291957,37,1884,179,9262,18524,290578,315426,37989,11028724
2,22524474,0,299983,158,2170,163,9443,18885,292503,310840,37527,11049416
3,22524474,1,294474,35,1852,136,9006,18012,293779,314022,37376,10982690
4,22524474,0,298488,27,2067,189,9489,18977,291883,314696,37639,11030631
5,22524474,0,290431,27,2120,174,9483,18965,292275,312982,37485,10980544
6,22524474,0,290735,44,2036,170,9193,18386,288668,312021,36973,10819441
7,22524474,0,291348,46,2195,184,9718,19435,288036,318094,38044,11153826
8,22524474,1,282583,39,2019,167,9316,18632,289612,316104,38235,10912268
9,22524474,0,284160,46,1877,148,9004,18007,287988,313040,37382,10936265
10,22524474,0,291219,49,1900,159,9091,18181,291623,316460,37924,10876499
11,22524474,0,279885,51,1754,165,8890,17779,288494,309280,37425,10826545
0,22729598,0,294906,25,1939,162,9050,18099,293780,316463,37802,11025771
1,22729598,0,294893,25,1898,182,9325,18649,293526,318197,38278,11143785
2,22729598,0,302762,25,2176,165,9484,18968,295435,313159,37755,11146207
3,22729598,0,297718,46,1860,138,9073,18146,297113,317185,37673,11112087
4,22729598,0,301510,25,2078,190,9576,19151,295297,317513,37942,11168454
5,22729598,0,291871,40,2126,174,9521,19041,293721,314535,37682,11060749
6,22729598,0,292855,28,2048,172,9266,18532,291255,314415,37225,10928793
7,22729598,0,295717,44,2204,190,9781,19561,291370,320986,38321,11268345
8,22729598,0,285115,48,2037,171,9382,18763,291852,318308,38482,11005224
9,22729598,0,286768,44,1880,148,9053,18105,291241,315897,37651,11046382
10,22729598,0,295128,28,1919,163,9185,18370,295053,319126,38221,10987007
11,22729598,0,282334,636,1762,169,8941,17881,291688,312327,37747,10942737
0,22930993,0,297777,26,1949,166,9128,18255,296574,319257,38194,11136834
1,22930993,4,297096,32,1910,182,9418,18836,296508,321470,38727,11253051
2,22930993,0,306118,21,2183,168,9573,19145,298905,316460,38163,11243428
3,22930993,0,300445,27,1873,138,9165,18329,300271,320507,38061,11223877
4,22930993,0,303418,48,2102,192,9669,19337,297579,320087,38258,11273433
5,22930993,0,294952,27,2141,180,9623,19245,296300,317462,38037,11194180
6,22930993,0,295969,94,2073,174,9397,18793,293778,317123,37604,11048229
7,22930993,0,297319,36,2217,190,9847,19693,293875,323698,38670,11359902
8,22930993,1,288683,80,2061,174,9488,18976,294743,321386,38862,11130045
9,22930993,5,290051,44,1907,150,9168,18336,294130,319015,38098,11171661
10,22930993,3,298814,22,1929,164,9270,18540,298767,322499,38656,11096623
11,22930993,0,284976,131,1775,171,9032,18063,293906,314668,38102,11041896
0,23133405,5,301198,25,1958,167,9205,18410,299455,322724,38588,11240504
1,23133405,1,299507,26,1923,182,9501,19002,299557,325345,39176,11364424
2,23133405,5,309927,29,2193,169,9672,19344,302379,320048,38641,11355470
3,23133405,1,302509,26,1887,139,9255,18510,302758,323137,38409,11317576
4,23133405,0,308671,42,2109,196,9754,19508,300768,323305,38667,11390534
5,23133405,1,297039,88,2164,183,9713,19426,298683,320171,38379,11285274
6,23133405,14,299294,24,2083,177,9463,18926,296688,320160,37970,11152014
7,23133405,24,300563,50,2252,192,9979,19958,297019,327421,39119,11464502
8,23133405,6,290240,27,2078,174,9574,19148,297535,324865,39279,11240506
9,23133405,1,292556,26,1991,151,9326,18652,296492,321712,38442,11259518
10,23133405,6,300470,51,1941,164,9349,18698,300928,325743,39048,11192034
11,23133405,6,288204,24,1795,172,9141,18282,297280,318570,38575,11166682
0,23338492,0,303734,47,1965,168,9275,18549,302000,325443,39001,11330612
1,23338492,0,302633,25,1946,183,9592,19184,302755,328560,39587,11464647
2,23338492,1,312170,24,2207,169,9761,19522,305467,323867,39125,11466743
3,23338492,0,305586,25,1901,140,9340,18679,305611,326888,38830,11426467
4,23338492,0,311438,48,2132,196,9875,19749,303433,326696,39131,11521074
5,23338492,0,300570,47,2176,187,9812,19624,301460,323214,38809,11383031
6,23338492,0,301811,24,2103,177,9583,19165,299358,323429,38420,11252180
7,23338492,0,304395,24,2268,193,10102,20204,300497,331123,39633,11590602
8,23338492,0,292942,42,2101,176,9711,19422,300017,328053,39710,11351974
9,23338492,0,295219,26,2000,151,9412,18823,300092,325718,38963,11366864
10,23338492,0,303161,51,1975,168,9482,18963,303914,329589,39493,11313672
11,23338492,0,291325,30,1813,176,9235,18469,300055,321828,38997,11274925
0,23541268,5,306288,45,1969,168,9333,18666,305123,329309,39388,11433564
1,23541268,1,305768,50,1964,185,9680,19360,305751,332203,40054,11569122
2,23541268,48,315237,49,2223,171,9844,19688,308382,327399,39535,11564515
3,23541268,2,308159,59,1909,140,9413,18826,308695,330614,39306,11532267
4,23541268,95,314996,26,2146,197,9972,19944,306961,330550,39613,11643121
5,23541268,0,303375,27,2185,188,9883,19765,304240,326626,39191,11482296
6,23541268,145,305014,49,2162,178,9727,19454,302030,326702,38854,11358931
7,23541268,34,307755,46,2284,194,10189,20378,303706,334958,40064,11706682
8,23541268,0,296750,27,2111,178,9805,19609,303080,331246,40140,11463037
9,23541268,0,297842,48,2020,153,9503,19005,302188,328293,39270,11481787
10,23541268,0,304944,28,1992,168,9546,19091,305966,332469,39797,11400929
11,23541268,23,293888,22,1823,176,9311,18622,303029,325706,39437,11398748
0,23746352,35,309650,30,1993,168,9438,18876,308628,333343,39867,11562153
1,23746352,0,307430,27,1979,186,9756,19511,308155,334979,40432,11655396
2,23746352,0,317761,201,2230,175,9908,19815,311007,330605,39887,11677119
3,23746352,0,311830,27,1918,143,9484,18967,311837,333962,39730,11657749
4,23746352,8,318099,110,2151,200,10046,20092,309713,333547,39933,11769027
5,23746352,0,306871,28,2198,189,9970,19939,307490,330713,39622,11610270
6,23746352,0,307139,27,2177,180,9808,19615,304544,329278,39178,11469445
7,23746352,9,311338,28,2294,196,10271,20542,307174,338616,40484,11846621
8,23746352,16,300364,579,2122,181,9875,19750,306079,334393,40504,11591675
9,23746352,33,299697,27,2027,155,9554,19108,304279,330687,39540,11553408
10,23746352,0,307735,36,2001,168,9624,19247,308800,336236,40222,11506167
11,23746352,34,296552,40,1827,176,9380,18760,306193,329334,39875,11514490
0,23947623,0,311456,29,2001,168,9504,19007,310902,335656,40148,11640577
1,23947623,0,309942,35,2029,187,9915,19829,311514,338566,40879,11765266
2,23947623,0,321132,46,2252,175,10015,20029,314009,333440,40246,11786626
3,23947623,1,313414,30,1951,143,9604,19208,313900,336188,40066,11733493
4,23947623,0,320387,25,2164,200,10132,20263,312900,337161,40372,11894154
5,23947623,0,309253,27,2217,190,10064,20127,309956,333341,39941,11714602
6,23947623,0,310014,32,2207,184,9923,19845,307316,331821,39521,11573508
7,23947623,0,314814,47,2335,199,10420,20839,310216,341860,40882,11958967
8,23947623,0,303688,40,2158,184,9999,19998,309093,337148,40854,11704728
9,23947623,133,303181,26,2039,157,9644,19288,307483,334008,39904,11662456
10,23947623,0,310950,24,2013,171,9687,19374,311608,338814,40535,11604670
11,23947623,0,299960,35,1848,181,9489,18977,308815,332225,40264,11624467
0,24152712,0,314229,46,2017,168,9596,19191,313808,338640,40533,11745028
1,24152712,0,312222,31,2038,187,9984,19967,313654,341179,41184,11863959
2,24152712,0,322022,53,2260,175,10053,20105,315380,335471,40458,11850339
3,24152712,0,318005,35,1966,144,9692,19384,317608,339890,40552,11863471
4,24152712,0,323053,46,2177,200,10207,20414,316365,341325,40850,12013534
5,24152712,80,311826,25,2226,190,10121,20242,312312,335968,40241,11796306
6,24152712,0,312816,28,2212,185,9981,19961,309505,334422,39871,11657748
7,24152712,102,317155,24,2348,200,10484,20968,312530,344831,41200,12049517
8,24152712,0,306971,24,2167,184,10062,20124,312802,341732,41322,11823033
9,24152712,22,306884,47,2071,159,9759,19518,311237,338112,40351,11782814
10,24152712,0,314970,172,2022,172,9766,19531,315512,343362,40996,11745565
11,24152712,0,303135,28,1858,181,9552,19103,311879,335491,40616,11739714
0,24357796,4,316967,32,2068,169,9758,19516,317041,342418,41035,11875280
1,24357796,0,314217,57,2056,187,10076,20151,316507,344500,41648,11985154
2,24357796,2,325424,33,2279,176,10149,20298,318638,339015,40878,11976323
3,24357796,5,321488,26,1985,145,9794,19588,320388,342865,40913,11977164
4,24357796,65,326005,29,2228,201,10340,20680,318952,344210,41168,12141053
5,24357796,9,313638,23,2245,192,10191,20382,314829,339141,40608,11888998
6,24357796,0,316030,26,2222,187,10074,20147,312390,337553,40302,11778444
7,24357796,0,321500,38,2360,204,10584,21168,315867,348389,41675,12191266
8,24357796,0,309894,48,2172,184,10132,20263,315695,344483,41707,11935059
9,24357796,0,309881,62,2077,161,9818,19635,314030,340903,40692,11894760
10,24357796,0,316789,25,2031,173,9836,19671,318484,347216,41508,11864328
11,24357796,7,306362,29,1868,183,9615,19230,314844,338402,41017,11843266
0,24562891,0,320197,40,2091,171,9866,19731,319699,345181,41417,11975298
1,24562891,96,316358,28,2078,187,10184,20368,319067,347397,42083,12093818
2,24562891,2,327690,46,2301,176,10273,20546,321366,342488,41331,12081246
3,24562891,47,324172,26,2077,145,9991,19982,323761,346736,41366,12088605
4,24562891,0,328299,92,2257,201,10448,20895,321761,347455,41589,12243373
5,24562891,0,317580,51,2260,193,10304,20607,317928,342560,41087,12005852
6,24562891,0,318569,30,2238,187,10176,20351,315252,340527,40726,11864787
7,24562891,11,323705,75,2380,204,10701,21402,318291,351307,42067,12304589
8,24562891,0,313487,27,2194,188,10262,20523,318477,347806,42118,12053976
9,24562891,8,312847,34,2097,164,9924,19848,316753,344149,41121,11990203
10,24562891,49,319701,47,2049,176,9936,19872,321653,351105,41963,11971165
11,24562891,3,310001,27,1878,184,9695,19390,317964,342226,41484,11950732
0,24768105,0,322616,35,2115,171,9999,19997,322849,349605,41987,12094381
1,24768105,0,318809,25,2094,187,10292,20583,321765,351184,42572,12196626
2,24768105,0,330768,24,2323,176,10385,20769,324358,346036,41787,12187421
3,24768105,116,328334,29,2091,146,10122,20244,326705,350441,41884,12198403
4,24768105,4,331211,28,2299,202,10604,21208,324862,350712,42134,12338826
5,24768105,0,321295,34,2279,196,10432,20864,320923,346460,41655,12125838
6,24768105,3,320826,49,2266,188,10306,20612,317846,343668,41211,11964804
7,24768105,8,325903,29,2394,204,10797,21594,321089,354886,42531,12402467
8,24768105,63,316638,30,2229,189,10405,20810,321631,351643,42667,12157574
9,24768105,0,316512,25,2118,166,10033,20065,319955,347666,41628,12104926
10,24768105,2,321874,23,2062,178,10016,20032,324077,354641,42395,12071970
11,24768105,0,312749,24,1887,185,9781,19561,320793,346034,41942,12062453
0,24968937,0,324945,48,2133,171,10079,20157,325658,352410,42360,12206216
1,24968937,0,321072,47,2170,187,10441,20881,324502,353948,42896,12320042
2,24968937,0,334006,24,2338,180,10451,20901,327714,349166,42095,12302636
3,24968937,0,332066,44,2099,151,10208,20415,330323,354010,42269,12330074
4,24968937,8,333564,26,2309,204,10660,21320,327327,353451,42468,12432008
5,24968937,3,322931,49,2293,198,10524,21048,322562,348769,41947,12253401
6,24968937,1,324363,47,2282,189,10377,20754,321000,346412,41497,12078381
7,24968937,1,329870,27,2422,205,10899,21798,324274,357661,42884,12516827
8,24968937,0,319320,26,2238,189,10467,20933,324541,354290,43004,12269730
9,24968937,0,320017,24,2131,167,10115,20229,323127,351054,42000,12218057
10,24968937,0,323396,26,2068,179,10058,20116,326228,356840,42671,12155254
11,24968937,0,315874,26,1896,187,9860,19719,323618,349177,42269,12196992
0,25174029,0,327766,46,2143,171,10148,20295,328328,355467,42729,12310790
1,25174029,5,323937,39,2182,189,10528,21056,327211,356575,43270,12417521
2,25174029,0,336632,25,2359,181,10548,21095,330814,352538,42487,12408660
3,25174029,0,334332,46,2113,152,10283,20565,333097,357518,42630,12426498
4,25174029,0,337176,25,2345,204,10799,21597,330552,357105,42952,12557505
5,25174029,0,326009,61,2310,200,10632,21263,325265,351967,42350,12364955
6,25174029,0,327344,48,2306,191,10512,21023,323913,349921,41935,12194756
7,25174029,6,332815,27,2432,207,10972,21944,327374,360736,43268,12612940
8,25174029,26,321228,24,2273,190,10605,21210,327473,357742,43481,12375598
9,25174029,0,322818,25,2156,168,10225,20449,325775,354122,42386,12323899
10,25174029,2,327418,39,2085,183,10155,20310,329561,360234,43110,12263803
11,25174029,0,318572,25,1919,189,9974,19947,326271,352498,42672,12294101
0,25374969,0,331461,49,2180,172,10306,20611,331733,359439,43232,12423721
1,25374969,0,326464,24,2188,191,10596,21191,330442,360415,43722,12513650
2,25374969,28,340414,25,2372,184,10650,21300,333469,356184,42956,12518120
3,25374969,0,336685,23,2194,152,10477,20953,335826,360969,43103,12521061
4,25374969,1,339559,30,2360,205,10903,21806,332950,360154,43376,12665607
5,25374969,0,327671,24,2329,200,10714,21427,327678,355103,42703,12455974
6,25374969,0,329899,47,2326,191,10619,21237,326560,353376,42361,12284601
7,25374969,48,336018,32,2455,207,11107,22214,330167,364416,43775,12729789
8,25374969,0,324229,24,2291,190,10697,21393,330138,361002,43878,12469403
9,25374969,0,326067,24,2172,168,10326,20651,328859,357625,42848,12424205
10,25374969,0,330078,24,2106,183,10274,20548,332391,364011,43583,12380434
11,25374969,0,321877,44,1944,189,10103,20206,329750,356517,43178,12397995
0,25578291,16,333811,34,2197,175,10386,20772,334147,362010,43535,12523785
1,25578291,0,329328,36,2199,193,10667,21333,333403,363747,44072,12616234
2,25578291,0,343076,24,2390,184,10753,21505,336679,360162,43361,12640567
3,25578291,0,340127,24,2207,156,10579,21158,339301,364523,43537,12643836
4,25578291,0,343066,25,2373,209,11000,21999,336310,363712,43827,12784531
5,25578291,0,330263,33,2343,202,10801,21601,330708,358318,43103,12568781
6,25578291,1,332866,23,2356,192,10742,21484,329351,356505,42748,12404028
7,25578291,18,339116,64,2470,210,11196,22392,332201,366964,44060,12857180
8,25578291,8,326920,39,2295,191,10756,21512,333051,364184,44246,12564816
9,25578291,15,328495,43,2179,169,10411,20822,331392,360594,43220,12535712
10,25578291,0,331810,24,2122,183,10356,20711,334666,367064,43918,12498642
11,25578291,0,325661,47,1953,192,10170,20339,332864,359701,43540,12505012
0,25779555,0,335585,33,2211,175,10482,20963,336656,365171,43953,12609571
1,25779555,0,332243,35,2222,194,10796,21591,336310,367271,44607,12717596
2,25779555,0,346584,44,2419,188,10915,21829,339445,363606,43892,12742439
3,25779555,0,344134,29,2232,157,10738,21475,342730,368703,44163,12766246
4,25779555,22,345991,23,2392,211,11136,22272,339419,367526,44386,12887365
5,25779555,21,332662,30,2456,202,11055,22110,333489,362077,43625,12667181
6,25779555,20,335589,26,2384,193,10905,21810,332270,360252,43295,12511103
7,25779555,0,341149,26,2484,210,11284,22567,334724,369848,44435,12944408
8,25779555,0,329783,24,2322,193,10947,21893,335633,367375,44704,12664315
9,25779555,0,330593,26,2219,169,10567,21133,333894,363723,43704,12628677
10,25779555,0,334546,26,2156,183,10510,21019,337513,370648,44418,12592507
11,25779555,21,329212,43,1985,192,10349,20698,335510,363008,44050,12612174
0,25984645,0,338290,50,2236,176,10606,21211,339877,368797,44405,12734601
1,25984645,31,334285,47,2235,198,10863,21726,338715,369824,44966,12805683
2,25984645,0,348806,26,2442,188,11030,22060,341712,366293,44282,12861480
3,25984645,0,347903,77,2249,159,10851,21702,345977,372601,44663,12895983
4,25984645,0,348460,26,2406,213,11239,22477,342392,370662,44805,13002673
5,25984645,10,335830,37,2494,205,11165,22330,336779,365591,44030,12773450
6,25984645,1,337780,29,2389,195,10983,21966,335293,363692,43738,12619273
7,25984645,3,343986,32,2495,212,11353,22706,337791,372822,44803,13040353
